year,driver_name,driver_number,team_name,session_1_type,circuit_name,circuit_key,event_name,session_1_avg_lap_time,session_1_starting_air_temp,session_1_starting_humidity,session_1_starting_pressure,session_1_starting_rainfall,session_1_starting_track_temp,session_1_starting_wind_direction,session_1_starting_wind_speed,session_1_ending_air_temp,session_1_ending_humidity,session_1_ending_pressure,session_1_ending_rainfall,session_1_ending_track_temp,session_1_ending_wind_direction,session_1_ending_wind_speed,session_2_type,session_2_avg_lap_time,session_2_starting_air_temp,session_2_starting_humidity,session_2_starting_pressure,session_2_starting_rainfall,session_2_starting_track_temp,session_2_starting_wind_direction,session_2_starting_wind_speed,session_2_ending_air_temp,session_2_ending_humidity,session_2_ending_pressure,session_2_ending_rainfall,session_2_ending_track_temp,session_2_ending_wind_direction,session_2_ending_wind_speed,session_3_type,session_3_avg_lap_time,session_3_starting_air_temp,session_3_starting_humidity,session_3_starting_pressure,session_3_starting_rainfall,session_3_starting_track_temp,session_3_starting_wind_direction,session_3_starting_wind_speed,session_3_ending_air_temp,session_3_ending_humidity,session_3_ending_pressure,session_3_ending_rainfall,session_3_ending_track_temp,session_3_ending_wind_direction,session_3_ending_wind_speed,session_4_type,session_4_final_position,session_4_q1_best_lap,session_4_q2_best_lap,session_4_q3_best_lap,session_4_gap_to_fastest,session_4_starting_air_temp,session_4_starting_humidity,session_4_starting_pressure,session_4_starting_rainfall,session_4_starting_track_temp,session_4_starting_wind_direction,session_4_starting_wind_speed,session_4_ending_air_temp,session_4_ending_humidity,session_4_ending_pressure,session_4_ending_rainfall,session_4_ending_track_temp,session_4_ending_wind_direction,session_4_ending_wind_speed,session_5_type,session_5_final_position,session_5_avg_lap_time,session_5_starting_air_temp,session_5_starting_humidity,session_5_starting_pressure,session_5_starting_rainfall,session_5_starting_track_temp,session_5_starting_wind_direction,session_5_starting_wind_speed,session_5_ending_air_temp,session_5_ending_humidity,session_5_ending_pressure,session_5_ending_rainfall,session_5_ending_track_temp,session_5_ending_wind_direction,session_5_ending_wind_speed,session_2_final_position,session_2_q1_best_lap,session_2_q2_best_lap,session_2_q3_best_lap,session_2_gap_to_fastest,session_3_final_position
2025,Y TSUNODA,22,Racing Bulls,Practice,Melbourne,10.0,Australian Grand Prix,99.74076470588234,23.8,48.0,1018.4,False,39.3,0.0,0.0,24.3,54.0,1017.9,False,43.2,0.0,0.9,Practice,90.54144,24.3,64.0,1017.3,False,43.3,122.0,0.6,22.9,67.0,1016.8,False,37.7,109.0,1.3,Practice,106.8516923076923,31.5,45.0,1014.0,False,36.5,265.0,0.8,28.6,51.0,1012.7,False,40.4,0.0,0.7,Qualifying,5.0,76.225,76.009,75.67,0.5739999999999981,32.5,41.0,1009.9,False,40.5,0.0,0.7,31.4,36.0,1008.9,False,40.7,161.0,0.7,Race,12.0,104.08569811320754,15.8,91.0,1009.2,True,18.8,211.0,2.6,16.2,71.0,1010.4,False,18.7,215.0,2.8,,,,,,
2025,A ALBON,23,Williams,Practice,Melbourne,10.0,Australian Grand Prix,101.05823076923078,23.8,48.0,1018.4,False,39.3,0.0,0.0,24.3,54.0,1017.9,False,43.2,0.0,0.9,Practice,100.1836,24.3,64.0,1017.3,False,43.3,122.0,0.6,22.9,67.0,1016.8,False,37.7,109.0,1.3,Practice,106.03155555555556,31.5,45.0,1014.0,False,36.5,265.0,0.8,28.6,51.0,1012.7,False,40.4,0.0,0.7,Qualifying,6.0,76.245,76.017,75.737,0.6409999999999911,32.5,41.0,1009.9,False,40.5,0.0,0.7,31.4,36.0,1008.9,False,40.7,161.0,0.7,Race,5.0,104.67238888888888,15.8,91.0,1009.2,True,18.8,211.0,2.6,16.2,71.0,1010.4,False,18.7,215.0,2.8,,,,,,
2025,N HULKENBERG,27,Kick Sauber,Practice,Melbourne,10.0,Australian Grand Prix,108.92315384615384,23.8,48.0,1018.4,False,39.3,0.0,0.0,24.3,54.0,1017.9,False,43.2,0.0,0.9,Practice,96.84319047619049,24.3,64.0,1017.3,False,43.3,122.0,0.6,22.9,67.0,1016.8,False,37.7,109.0,1.3,Practice,106.88175,31.5,45.0,1014.0,False,36.5,265.0,0.8,28.6,51.0,1012.7,False,40.4,0.0,0.7,Qualifying,17.0,76.579,,,1.48299999999999,32.5,41.0,1009.9,False,40.5,0.0,0.7,31.4,36.0,1008.9,False,40.7,161.0,0.7,Race,7.0,104.74016666666668,15.8,91.0,1009.2,True,18.8,211.0,2.6,16.2,71.0,1010.4,False,18.7,215.0,2.8,,,,,,
2025,L LAWSON,30,Red Bull Racing,Practice,Melbourne,10.0,Australian Grand Prix,107.678,23.8,48.0,1018.4,False,39.3,0.0,0.0,24.3,54.0,1017.9,False,43.2,0.0,0.9,Practice,99.9183846153846,24.3,64.0,1017.3,False,43.3,122.0,0.6,22.9,67.0,1016.8,False,37.7,109.0,1.3,Practice,106.861,31.5,45.0,1014.0,False,36.5,265.0,0.8,28.6,51.0,1012.7,False,40.4,0.0,0.7,Qualifying,18.0,77.094,,,1.9979999999999905,32.5,41.0,1009.9,False,40.5,0.0,0.7,31.4,36.0,1008.9,False,40.7,161.0,0.7,Race,15.0,101.7525238095238,15.8,91.0,1009.2,True,18.8,211.0,2.6,16.2,71.0,1010.4,False,18.7,215.0,2.8,,,,,,
2025,E OCON,31,Haas F1 Team,Practice,Melbourne,10.0,Australian Grand Prix,100.9275,23.8,48.0,1018.4,False,39.3,0.0,0.0,24.3,54.0,1017.9,False,43.2,0.0,0.9,Practice,99.1241785714286,24.3,64.0,1017.3,False,43.3,122.0,0.6,22.9,67.0,1016.8,False,37.7,109.0,1.3,Practice,108.53526666666669,31.5,45.0,1014.0,False,36.5,265.0,0.8,28.6,51.0,1012.7,False,40.4,0.0,0.7,Qualifying,19.0,77.147,,,2.051000000000002,32.5,41.0,1009.9,False,40.5,0.0,0.7,31.4,36.0,1008.9,False,40.7,161.0,0.7,Race,13.0,103.84869811320756,15.8,91.0,1009.2,True,18.8,211.0,2.6,16.2,71.0,1010.4,False,18.7,215.0,2.8,,,,,,
2025,L HAMILTON,44,Ferrari,Practice,Melbourne,10.0,Australian Grand Prix,102.496,23.8,48.0,1018.4,False,39.3,0.0,0.0,24.3,54.0,1017.9,False,43.2,0.0,0.9,Practice,94.33230769230772,24.3,64.0,1017.3,False,43.3,122.0,0.6,22.9,67.0,1016.8,False,37.7,109.0,1.3,Practice,112.11353333333334,31.5,45.0,1014.0,False,36.5,265.0,0.8,28.6,51.0,1012.7,False,40.4,0.0,0.7,Qualifying,8.0,76.213,75.919,75.973,0.8769999999999953,32.5,41.0,1009.9,False,40.5,0.0,0.7,31.4,36.0,1008.9,False,40.7,161.0,0.7,Race,10.0,103.9671886792453,15.8,91.0,1009.2,True,18.8,211.0,2.6,16.2,71.0,1010.4,False,18.7,215.0,2.8,,,,,,
2025,C SAINZ,55,Williams,Practice,Melbourne,10.0,Australian Grand Prix,98.47004761904762,23.8,48.0,1018.4,False,39.3,0.0,0.0,24.3,54.0,1017.9,False,43.2,0.0,0.9,Practice,95.88115384615386,24.3,64.0,1017.3,False,43.3,122.0,0.6,22.9,67.0,1016.8,False,37.7,109.0,1.3,Practice,103.35684210526315,31.5,45.0,1014.0,False,36.5,265.0,0.8,28.6,51.0,1012.7,False,40.4,0.0,0.7,Qualifying,10.0,76.36,75.931,76.062,0.965999999999994,32.5,41.0,1009.9,False,40.5,0.0,0.7,31.4,36.0,1008.9,False,40.7,161.0,0.7,Race,18.0,,15.8,91.0,1009.2,True,18.8,211.0,2.6,16.2,71.0,1010.4,False,18.7,215.0,2.8,,,,,,
2025,G RUSSELL,63,Mercedes,Practice,Melbourne,10.0,Australian Grand Prix,100.97038095238096,23.8,48.0,1018.4,False,39.3,0.0,0.0,24.3,54.0,1017.9,False,43.2,0.0,0.9,Practice,94.09764,24.3,64.0,1017.3,False,43.3,122.0,0.6,22.9,67.0,1016.8,False,37.7,109.0,1.3,Practice,106.63490909090908,31.5,45.0,1014.0,False,36.5,265.0,0.8,28.6,51.0,1012.7,False,40.4,0.0,0.7,Qualifying,4.0,75.971,75.798,75.546,0.4500000000000028,32.5,41.0,1009.9,False,40.5,0.0,0.7,31.4,36.0,1008.9,False,40.7,161.0,0.7,Race,3.0,103.68633962264153,15.8,91.0,1009.2,True,18.8,211.0,2.6,16.2,71.0,1010.4,False,18.7,215.0,2.8,,,,,,
2025,O PIASTRI,81,McLaren,Practice,Melbourne,10.0,Australian Grand Prix,104.838375,23.8,48.0,1018.4,False,39.3,0.0,0.0,24.3,54.0,1017.9,False,43.2,0.0,0.9,Practice,96.62869230769232,24.3,64.0,1017.3,False,43.3,122.0,0.6,22.9,67.0,1016.8,False,37.7,109.0,1.3,Practice,102.67991666666668,31.5,45.0,1014.0,False,36.5,265.0,0.8,28.6,51.0,1012.7,False,40.4,0.0,0.7,Qualifying,2.0,76.062,75.468,75.18,0.0840000000000031,32.5,41.0,1009.9,False,40.5,0.0,0.7,31.4,36.0,1008.9,False,40.7,161.0,0.7,Race,9.0,102.08446153846154,15.8,91.0,1009.2,True,18.8,211.0,2.6,16.2,71.0,1010.4,False,18.7,215.0,2.8,,,,,,
2025,M VERSTAPPEN,1,Red Bull Racing,Practice,Shanghai,49.0,Chinese Grand Prix,108.05784210526316,22.1,23.0,1020.8,False,32.8,237.0,2.5,23.3,18.0,1019.8,False,39.1,239.0,3.6,Qualifying,,24.9,14.0,1017.9,False,38.7,238.0,3.7,24.6,13.0,1017.9,False,34.6,242.0,1.5,Race,97.3536111111111,21.8,26.0,1019.1,False,33.0,239.0,3.1,23.9,24.0,1018.2,False,37.1,260.0,3.3,Qualifying,4.0,91.424,91.142,90.817,0.1759999999999877,26.1,14.0,1015.5,False,41.0,196.0,1.6,26.0,14.0,1014.9,False,36.1,252.0,2.6,Race,4.0,97.70860714285712,27.5,16.0,1011.2,False,42.2,230.0,2.7,26.4,22.0,1010.1,False,30.5,238.0,2.1,2.0,91.916,91.521,90.867,0.0180000000000006,3.0
2025,L NORRIS,4,McLaren,Practice,Shanghai,49.0,Chinese Grand Prix,106.39116666666668,22.1,23.0,1020.8,False,32.8,237.0,2.5,23.3,18.0,1019.8,False,39.1,239.0,3.6,Qualifying,,24.9,14.0,1017.9,False,38.7,238.0,3.7,24.6,13.0,1017.9,False,34.6,242.0,1.5,Race,97.81666666666666,21.8,26.0,1019.1,False,33.0,239.0,3.1,23.9,24.0,1018.2,False,37.1,260.0,3.3,Qualifying,3.0,90.983,90.787,90.793,0.152000000000001,26.1,14.0,1015.5,False,41.0,196.0,1.6,26.0,14.0,1014.9,False,36.1,252.0,2.6,Race,2.0,97.58525,27.5,16.0,1011.2,False,42.2,230.0,2.7,26.4,22.0,1010.1,False,30.5,238.0,2.1,6.0,91.396,91.174,91.393,0.5439999999999969,8.0
2025,G BORTOLETO,5,Kick Sauber,Practice,Shanghai,49.0,Chinese Grand Prix,104.502375,22.1,23.0,1020.8,False,32.8,237.0,2.5,23.3,18.0,1019.8,False,39.1,239.0,3.6,Qualifying,,24.9,14.0,1017.9,False,38.7,238.0,3.7,24.6,13.0,1017.9,False,34.6,242.0,1.5,Race,99.35927777777778,21.8,26.0,1019.1,False,33.0,239.0,3.1,23.9,24.0,1018.2,False,37.1,260.0,3.3,Qualifying,19.0,92.141,,,1.5,26.1,14.0,1015.5,False,41.0,196.0,1.6,26.0,14.0,1014.9,False,36.1,252.0,2.6,Race,14.0,99.37785454545455,27.5,16.0,1011.2,False,42.2,230.0,2.7,26.4,22.0,1010.1,False,30.5,238.0,2.1,14.0,92.539,92.564,,1.7149999999999892,18.0
2025,I HADJAR,6,Racing Bulls,Practice,Shanghai,49.0,Chinese Grand Prix,108.1415625,22.1,23.0,1020.8,False,32.8,237.0,2.5,23.3,18.0,1019.8,False,39.1,239.0,3.6,Qualifying,,24.9,14.0,1017.9,False,38.7,238.0,3.7,24.6,13.0,1017.9,False,34.6,242.0,1.5,Race,98.689,21.8,26.0,1019.1,False,33.0,239.0,3.1,23.9,24.0,1018.2,False,37.1,260.0,3.3,Qualifying,7.0,91.162,91.253,91.079,0.4379999999999882,26.1,14.0,1015.5,False,41.0,196.0,1.6,26.0,14.0,1014.9,False,36.1,252.0,2.6,Race,11.0,98.81966071428572,27.5,16.0,1011.2,False,42.2,230.0,2.7,26.4,22.0,1010.1,False,30.5,238.0,2.1,15.0,92.171,,,1.3220000000000027,13.0
2025,J DOOHAN,7,Alpine,Practice,Shanghai,49.0,Chinese Grand Prix,101.1480909090909,22.1,23.0,1020.8,False,32.8,237.0,2.5,23.3,18.0,1019.8,False,39.1,239.0,3.6,Qualifying,,24.9,14.0,1017.9,False,38.7,238.0,3.7,24.6,13.0,1017.9,False,34.6,242.0,1.5,Race,99.63072222222222,21.8,26.0,1019.1,False,33.0,239.0,3.1,23.9,24.0,1018.2,False,37.1,260.0,3.3,Qualifying,18.0,92.092,,,1.4509999999999934,26.1,14.0,1015.5,False,41.0,196.0,1.6,26.0,14.0,1014.9,False,36.1,252.0,2.6,Race,13.0,98.81119642857142,27.5,16.0,1011.2,False,42.2,230.0,2.7,26.4,22.0,1010.1,False,30.5,238.0,2.1,16.0,92.575,,,1.725999999999999,20.0
2025,P GASLY,10,Alpine,Practice,Shanghai,49.0,Chinese Grand Prix,107.96217647058825,22.1,23.0,1020.8,False,32.8,237.0,2.5,23.3,18.0,1019.8,False,39.1,239.0,3.6,Qualifying,,24.9,14.0,1017.9,False,38.7,238.0,3.7,24.6,13.0,1017.9,False,34.6,242.0,1.5,Race,98.58733333333332,21.8,26.0,1019.1,False,33.0,239.0,3.1,23.9,24.0,1018.2,False,37.1,260.0,3.3,Qualifying,16.0,91.992,,,1.350999999999999,26.1,14.0,1015.5,False,41.0,196.0,1.6,26.0,14.0,1014.9,False,36.1,252.0,2.6,Race,20.0,98.61108928571429,27.5,16.0,1011.2,False,42.2,230.0,2.7,26.4,22.0,1010.1,False,30.5,238.0,2.1,17.0,92.64,,,1.7909999999999968,12.0
2025,A ANTONELLI,12,Mercedes,Practice,Shanghai,49.0,Chinese Grand Prix,106.7645,22.1,23.0,1020.8,False,32.8,237.0,2.5,23.3,18.0,1019.8,False,39.1,239.0,3.6,Qualifying,,24.9,14.0,1017.9,False,38.7,238.0,3.7,24.6,13.0,1017.9,False,34.6,242.0,1.5,Race,97.86155555555555,21.8,26.0,1019.1,False,33.0,239.0,3.1,23.9,24.0,1018.2,False,37.1,260.0,3.3,Qualifying,8.0,91.676,91.59,91.103,0.4619999999999891,26.1,14.0,1015.5,False,41.0,196.0,1.6,26.0,14.0,1014.9,False,36.1,252.0,2.6,Race,6.0,98.3709642857143,27.5,16.0,1011.2,False,42.2,230.0,2.7,26.4,22.0,1010.1,False,30.5,238.0,2.1,7.0,91.999,91.475,91.738,0.8889999999999958,7.0
2025,F ALONSO,14,Aston Martin,Practice,Shanghai,49.0,Chinese Grand Prix,109.5865294117647,22.1,23.0,1020.8,False,32.8,237.0,2.5,23.3,18.0,1019.8,False,39.1,239.0,3.6,Qualifying,,24.9,14.0,1017.9,False,38.7,238.0,3.7,24.6,13.0,1017.9,False,34.6,242.0,1.5,Race,98.60522222222224,21.8,26.0,1019.1,False,33.0,239.0,3.1,23.9,24.0,1018.2,False,37.1,260.0,3.3,Qualifying,13.0,91.719,91.688,,1.046999999999997,26.1,14.0,1015.5,False,41.0,196.0,1.6,26.0,14.0,1014.9,False,36.1,252.0,2.6,Race,17.0,111.3935,27.5,16.0,1011.2,False,42.2,230.0,2.7,26.4,22.0,1010.1,False,30.5,238.0,2.1,11.0,92.121,91.815,,0.965999999999994,10.0
2025,C LECLERC,16,Ferrari,Practice,Shanghai,49.0,Chinese Grand Prix,106.6929230769231,22.1,23.0,1020.8,False,32.8,237.0,2.5,23.3,18.0,1019.8,False,39.1,239.0,3.6,Qualifying,,24.9,14.0,1017.9,False,38.7,238.0,3.7,24.6,13.0,1017.9,False,34.6,242.0,1.5,Race,97.32566666666668,21.8,26.0,1019.1,False,33.0,239.0,3.1,23.9,24.0,1018.2,False,37.1,260.0,3.3,Qualifying,6.0,91.579,91.45,91.021,0.3799999999999954,26.1,14.0,1015.5,False,41.0,196.0,1.6,26.0,14.0,1014.9,False,36.1,252.0,2.6,Race,18.0,97.82566071428572,27.5,16.0,1011.2,False,42.2,230.0,2.7,26.4,22.0,1010.1,False,30.5,238.0,2.1,4.0,91.518,91.561,91.057,0.2079999999999984,5.0
2025,L STROLL,18,Aston Martin,Practice,Shanghai,49.0,Chinese Grand Prix,112.06871428571428,22.1,23.0,1020.8,False,32.8,237.0,2.5,23.3,18.0,1019.8,False,39.1,239.0,3.6,Qualifying,,24.9,14.0,1017.9,False,38.7,238.0,3.7,24.6,13.0,1017.9,False,34.6,242.0,1.5,Race,97.93211111111113,21.8,26.0,1019.1,False,33.0,239.0,3.1,23.9,24.0,1018.2,False,37.1,260.0,3.3,Qualifying,14.0,91.923,91.773,,1.1319999999999908,26.1,14.0,1015.5,False,41.0,196.0,1.6,26.0,14.0,1014.9,False,36.1,252.0,2.6,Race,9.0,98.6648214285714,27.5,16.0,1011.2,False,42.2,230.0,2.7,26.4,22.0,1010.1,False,30.5,238.0,2.1,10.0,92.327,91.742,91.982,1.1329999999999956,9.0
