year,driver_name,driver_number,team_name,session_1_type,circuit_name,circuit_key,event_name,session_1_avg_lap_time,session_1_starting_air_temp,session_1_starting_humidity,session_1_starting_pressure,session_1_starting_rainfall,session_1_starting_track_temp,session_1_starting_wind_direction,session_1_starting_wind_speed,session_1_ending_air_temp,session_1_ending_humidity,session_1_ending_pressure,session_1_ending_rainfall,session_1_ending_track_temp,session_1_ending_wind_direction,session_1_ending_wind_speed,session_2_type,session_2_avg_lap_time,session_2_starting_air_temp,session_2_starting_humidity,session_2_starting_pressure,session_2_starting_rainfall,session_2_starting_track_temp,session_2_starting_wind_direction,session_2_starting_wind_speed,session_2_ending_air_temp,session_2_ending_humidity,session_2_ending_pressure,session_2_ending_rainfall,session_2_ending_track_temp,session_2_ending_wind_direction,session_2_ending_wind_speed,session_3_type,session_3_avg_lap_time,session_3_starting_air_temp,session_3_starting_humidity,session_3_starting_pressure,session_3_starting_rainfall,session_3_starting_track_temp,session_3_starting_wind_direction,session_3_starting_wind_speed,session_3_ending_air_temp,session_3_ending_humidity,session_3_ending_pressure,session_3_ending_rainfall,session_3_ending_track_temp,session_3_ending_wind_direction,session_3_ending_wind_speed,session_4_type,session_4_final_position,session_4_q1_best_lap,session_4_q2_best_lap,session_4_q3_best_lap,session_4_gap_to_fastest,session_4_starting_air_temp,session_4_starting_humidity,session_4_starting_pressure,session_4_starting_rainfall,session_4_starting_track_temp,session_4_starting_wind_direction,session_4_starting_wind_speed,session_4_ending_air_temp,session_4_ending_humidity,session_4_ending_pressure,session_4_ending_rainfall,session_4_ending_track_temp,session_4_ending_wind_direction,session_4_ending_wind_speed,session_5_type,session_5_final_position,session_5_avg_lap_time,session_5_starting_air_temp,session_5_starting_humidity,session_5_starting_pressure,session_5_starting_rainfall,session_5_starting_track_temp,session_5_starting_wind_direction,session_5_starting_wind_speed,session_5_ending_air_temp,session_5_ending_humidity,session_5_ending_pressure,session_5_ending_rainfall,session_5_ending_track_temp,session_5_ending_wind_direction,session_5_ending_wind_speed,session_2_final_position,session_2_q1_best_lap,session_2_q2_best_lap,session_2_q3_best_lap,session_2_gap_to_fastest,session_4_avg_lap_time
2021,L STROLL,18,Aston Martin,Practice,Sakhir,63.0,Bahrain Grand Prix,100.74575,34.2,28.8,1009.4,False,47.4,89.0,0.2,36.2,22.3,1008.9,False,44.4,37.0,0.3,Practice,102.1759,28.3,48.4,1008.8,False,33.9,347.0,0.8,27.9,42.9,1008.9,False,31.6,355.0,0.4,Practice,114.85244444444444,38.6,9.9,1008.5,False,49.2,205.0,0.3,37.4,11.4,1008.1,False,44.7,197.0,0.5,Qualifying,10.0,91.261,90.624,90.601,1.6039999999999992,30.4,42.3,1008.4,False,35.6,355.0,0.8,28.4,41.1,1010.4,False,32.9,351.0,0.9,Race,10.0,100.1894642857143,20.9,56.4,1014.8,False,29.9,6.0,1.0,20.6,52.7,1015.1,False,26.1,9.0,0.9,,,,,,
2021,Y TSUNODA,22,AlphaTauri,Practice,Sakhir,63.0,Bahrain Grand Prix,114.57717647058824,34.2,28.8,1009.4,False,47.4,89.0,0.2,36.2,22.3,1008.9,False,44.4,37.0,0.3,Practice,109.1715,28.3,48.4,1008.8,False,33.9,347.0,0.8,27.9,42.9,1008.9,False,31.6,355.0,0.4,Practice,122.66836363636362,38.6,9.9,1008.5,False,49.2,205.0,0.3,37.4,11.4,1008.1,False,44.7,197.0,0.5,Qualifying,13.0,90.607,91.203,,2.206000000000003,30.4,42.3,1008.4,False,35.6,355.0,0.8,28.4,41.1,1010.4,False,32.9,351.0,0.9,Race,9.0,100.17123214285714,20.9,56.4,1014.8,False,29.9,6.0,1.0,20.6,52.7,1015.1,False,26.1,9.0,0.9,,,,,,
2021,E OCON,31,Alpine,Practice,Sakhir,63.0,Bahrain Grand Prix,106.7355625,34.2,28.8,1009.4,False,47.4,89.0,0.2,36.2,22.3,1008.9,False,44.4,37.0,0.3,Practice,106.82395,28.3,48.4,1008.8,False,33.9,347.0,0.8,27.9,42.9,1008.9,False,31.6,355.0,0.4,Practice,119.1422857142857,38.6,9.9,1008.5,False,49.2,205.0,0.3,37.4,11.4,1008.1,False,44.7,197.0,0.5,Qualifying,16.0,91.724,,,2.727000000000004,30.4,42.3,1008.4,False,35.6,355.0,0.8,28.4,41.1,1010.4,False,32.9,351.0,0.9,Race,13.0,100.72718181818183,20.9,56.4,1014.8,False,29.9,6.0,1.0,20.6,52.7,1015.1,False,26.1,9.0,0.9,,,,,,
2021,M VERSTAPPEN,33,Red Bull Racing,Practice,Sakhir,63.0,Bahrain Grand Prix,106.961625,34.2,28.8,1009.4,False,47.4,89.0,0.2,36.2,22.3,1008.9,False,44.4,37.0,0.3,Practice,103.74973684210524,28.3,48.4,1008.8,False,33.9,347.0,0.8,27.9,42.9,1008.9,False,31.6,355.0,0.4,Practice,112.516875,38.6,9.9,1008.5,False,49.2,205.0,0.3,37.4,11.4,1008.1,False,44.7,197.0,0.5,Qualifying,1.0,90.499,90.318,88.997,0.0,30.4,42.3,1008.4,False,35.6,355.0,0.8,28.4,41.1,1010.4,False,32.9,351.0,0.9,Race,2.0,97.57529090909092,20.9,56.4,1014.8,False,29.9,6.0,1.0,20.6,52.7,1015.1,False,26.1,9.0,0.9,,,,,,
2021,L HAMILTON,44,Mercedes,Practice,Sakhir,63.0,Bahrain Grand Prix,98.466375,34.2,28.8,1009.4,False,47.4,89.0,0.2,36.2,22.3,1008.9,False,44.4,37.0,0.3,Practice,102.73235294117646,28.3,48.4,1008.8,False,33.9,347.0,0.8,27.9,42.9,1008.9,False,31.6,355.0,0.4,Practice,106.83785714285716,38.6,9.9,1008.5,False,49.2,205.0,0.3,37.4,11.4,1008.1,False,44.7,197.0,0.5,Qualifying,2.0,90.617,90.085,89.385,0.3880000000000052,30.4,42.3,1008.4,False,35.6,355.0,0.8,28.4,41.1,1010.4,False,32.9,351.0,0.9,Race,1.0,97.5862,20.9,56.4,1014.8,False,29.9,6.0,1.0,20.6,52.7,1015.1,False,26.1,9.0,0.9,,,,,,
2021,M SCHUMACHER,47,Haas F1 Team,Practice,Sakhir,63.0,Bahrain Grand Prix,108.82944444444443,34.2,28.8,1009.4,False,47.4,89.0,0.2,36.2,22.3,1008.9,False,44.4,37.0,0.3,Practice,106.0958,28.3,48.4,1008.8,False,33.9,347.0,0.8,27.9,42.9,1008.9,False,31.6,355.0,0.4,Practice,110.75614285714288,38.6,9.9,1008.5,False,49.2,205.0,0.3,37.4,11.4,1008.1,False,44.7,197.0,0.5,Qualifying,19.0,92.449,,,3.451999999999998,30.4,42.3,1008.4,False,35.6,355.0,0.8,28.4,41.1,1010.4,False,32.9,351.0,0.9,Race,16.0,101.8309818181818,20.9,56.4,1014.8,False,29.9,6.0,1.0,20.6,52.7,1015.1,False,26.1,9.0,0.9,,,,,,
2021,C SAINZ,55,Ferrari,Practice,Sakhir,63.0,Bahrain Grand Prix,115.11444444444444,34.2,28.8,1009.4,False,47.4,89.0,0.2,36.2,22.3,1008.9,False,44.4,37.0,0.3,Practice,104.07209523809524,28.3,48.4,1008.8,False,33.9,347.0,0.8,27.9,42.9,1008.9,False,31.6,355.0,0.4,Practice,114.21599999999998,38.6,9.9,1008.5,False,49.2,205.0,0.3,37.4,11.4,1008.1,False,44.7,197.0,0.5,Qualifying,8.0,91.653,90.009,90.215,1.2180000000000035,30.4,42.3,1008.4,False,35.6,355.0,0.8,28.4,41.1,1010.4,False,32.9,351.0,0.9,Race,8.0,99.83923214285711,20.9,56.4,1014.8,False,29.9,6.0,1.0,20.6,52.7,1015.1,False,26.1,9.0,0.9,,,,,,
2021,G RUSSELL,63,Williams,Practice,Sakhir,63.0,Bahrain Grand Prix,106.913,34.2,28.8,1009.4,False,47.4,89.0,0.2,36.2,22.3,1008.9,False,44.4,37.0,0.3,Practice,104.79784,28.3,48.4,1008.8,False,33.9,347.0,0.8,27.9,42.9,1008.9,False,31.6,355.0,0.4,Practice,119.90333333333336,38.6,9.9,1008.5,False,49.2,205.0,0.3,37.4,11.4,1008.1,False,44.7,197.0,0.5,Qualifying,15.0,91.316,93.43,,4.433000000000007,30.4,42.3,1008.4,False,35.6,355.0,0.8,28.4,41.1,1010.4,False,32.9,351.0,0.9,Race,14.0,100.76098181818185,20.9,56.4,1014.8,False,29.9,6.0,1.0,20.6,52.7,1015.1,False,26.1,9.0,0.9,,,,,,
2021,V BOTTAS,77,Mercedes,Practice,Sakhir,63.0,Bahrain Grand Prix,105.44154545454543,34.2,28.8,1009.4,False,47.4,89.0,0.2,36.2,22.3,1008.9,False,44.4,37.0,0.3,Practice,107.14505555555556,28.3,48.4,1008.8,False,33.9,347.0,0.8,27.9,42.9,1008.9,False,31.6,355.0,0.4,Practice,109.52830769230768,38.6,9.9,1008.5,False,49.2,205.0,0.3,37.4,11.4,1008.1,False,44.7,197.0,0.5,Qualifying,3.0,91.2,90.186,89.586,0.5889999999999986,30.4,42.3,1008.4,False,35.6,355.0,0.8,28.4,41.1,1010.4,False,32.9,351.0,0.9,Race,3.0,98.31056363636364,20.9,56.4,1014.8,False,29.9,6.0,1.0,20.6,52.7,1015.1,False,26.1,9.0,0.9,,,,,,
2021,A GIOVINAZZI,99,Alfa Romeo Racing,Practice,Sakhir,63.0,Bahrain Grand Prix,108.31044444444444,34.2,28.8,1009.4,False,47.4,89.0,0.2,36.2,22.3,1008.9,False,44.4,37.0,0.3,Practice,105.51579166666669,28.3,48.4,1008.8,False,33.9,347.0,0.8,27.9,42.9,1008.9,False,31.6,355.0,0.4,Practice,115.09642857142856,38.6,9.9,1008.5,False,49.2,205.0,0.3,37.4,11.4,1008.1,False,44.7,197.0,0.5,Qualifying,12.0,90.998,90.708,,1.7109999999999983,30.4,42.3,1008.4,False,35.6,355.0,0.8,28.4,41.1,1010.4,False,32.9,351.0,0.9,Race,12.0,100.53263636363636,20.9,56.4,1014.8,False,29.9,6.0,1.0,20.6,52.7,1015.1,False,26.1,9.0,0.9,,,,,,
2021,D RICCIARDO,3,McLaren,Practice,Imola,6.0,Emilia Romagna Grand Prix,87.33815789473685,11.0,55.7,1015.6,False,20.9,50.0,0.4,12.5,46.0,1015.0,False,23.4,86.0,0.6,Practice,90.47955,13.8,38.2,1014.3,False,27.6,79.0,0.8,13.3,39.2,1013.8,False,21.2,81.0,0.7,Practice,93.1283076923077,10.4,55.4,1012.0,False,19.3,310.0,0.1,12.4,44.7,1011.7,False,22.7,81.0,0.7,Qualifying,6.0,75.669,75.033,74.826,0.414999999999992,12.9,50.4,1010.7,False,25.7,252.0,0.4,14.8,35.7,1010.0,False,28.7,94.0,0.8,Race,6.0,92.0069193548387,9.8,68.7,1011.7,True,18.1,61.0,0.2,12.3,61.6,1010.9,False,18.6,72.0,0.3,,,,,,
2021,L NORRIS,4,McLaren,Practice,Imola,6.0,Emilia Romagna Grand Prix,86.67391666666667,11.0,55.7,1015.6,False,20.9,50.0,0.4,12.5,46.0,1015.0,False,23.4,86.0,0.6,Practice,87.21015789473687,13.8,38.2,1014.3,False,27.6,79.0,0.8,13.3,39.2,1013.8,False,21.2,81.0,0.7,Practice,93.22983333333332,10.4,55.4,1012.0,False,19.3,310.0,0.1,12.4,44.7,1011.7,False,22.7,81.0,0.7,Qualifying,7.0,75.009,74.718,74.875,0.4639999999999986,12.9,50.4,1010.7,False,25.7,252.0,0.4,14.8,35.7,1010.0,False,28.7,94.0,0.8,Race,3.0,91.26569354838708,9.8,68.7,1011.7,True,18.1,61.0,0.2,12.3,61.6,1010.9,False,18.6,72.0,0.3,,,,,,
2021,S VETTEL,5,Aston Martin,Practice,Imola,6.0,Emilia Romagna Grand Prix,84.02273684210526,11.0,55.7,1015.6,False,20.9,50.0,0.4,12.5,46.0,1015.0,False,23.4,86.0,0.6,Practice,85.79478260869566,13.8,38.2,1014.3,False,27.6,79.0,0.8,13.3,39.2,1013.8,False,21.2,81.0,0.7,Practice,95.47,10.4,55.4,1012.0,False,19.3,310.0,0.1,12.4,44.7,1011.7,False,22.7,81.0,0.7,Qualifying,13.0,75.459,75.394,,0.983000000000004,12.9,50.4,1010.7,False,25.7,252.0,0.4,14.8,35.7,1010.0,False,28.7,94.0,0.8,Race,15.0,94.40061016949151,9.8,68.7,1011.7,True,18.1,61.0,0.2,12.3,61.6,1010.9,False,18.6,72.0,0.3,,,,,,
2021,N LATIFI,6,Williams,Practice,Imola,6.0,Emilia Romagna Grand Prix,88.91935000000001,11.0,55.7,1015.6,False,20.9,50.0,0.4,12.5,46.0,1015.0,False,23.4,86.0,0.6,Practice,88.18092,13.8,38.2,1014.3,False,27.6,79.0,0.8,13.3,39.2,1013.8,False,21.2,81.0,0.7,Practice,96.18036363636362,10.4,55.4,1012.0,False,19.3,310.0,0.1,12.4,44.7,1011.7,False,22.7,81.0,0.7,Qualifying,14.0,75.653,75.593,,1.1820000000000022,12.9,50.4,1010.7,False,25.7,252.0,0.4,14.8,35.7,1010.0,False,28.7,94.0,0.8,Race,20.0,,9.8,68.7,1011.7,True,18.1,61.0,0.2,12.3,61.6,1010.9,False,18.6,72.0,0.3,,,,,,
2021,K RAIKKONEN,7,Alfa Romeo Racing,Practice,Imola,6.0,Emilia Romagna Grand Prix,94.2045,11.0,55.7,1015.6,False,20.9,50.0,0.4,12.5,46.0,1015.0,False,23.4,86.0,0.6,Practice,89.0821304347826,13.8,38.2,1014.3,False,27.6,79.0,0.8,13.3,39.2,1013.8,False,21.2,81.0,0.7,Practice,88.71600000000001,10.4,55.4,1012.0,False,19.3,310.0,0.1,12.4,44.7,1011.7,False,22.7,81.0,0.7,Qualifying,16.0,75.974,,,1.5630000000000024,12.9,50.4,1010.7,False,25.7,252.0,0.4,14.8,35.7,1010.0,False,28.7,94.0,0.8,Race,13.0,92.58003278688524,9.8,68.7,1011.7,True,18.1,61.0,0.2,12.3,61.6,1010.9,False,18.6,72.0,0.3,,,,,,
2021,N MAZEPIN,9,Haas F1 Team,Practice,Imola,6.0,Emilia Romagna Grand Prix,94.29131250000002,11.0,55.7,1015.6,False,20.9,50.0,0.4,12.5,46.0,1015.0,False,23.4,86.0,0.6,Practice,93.36366666666667,13.8,38.2,1014.3,False,27.6,79.0,0.8,13.3,39.2,1013.8,False,21.2,81.0,0.7,Practice,90.67584210526314,10.4,55.4,1012.0,False,19.3,310.0,0.1,12.4,44.7,1011.7,False,22.7,81.0,0.7,Qualifying,19.0,76.797,,,2.3859999999999957,12.9,50.4,1010.7,False,25.7,252.0,0.4,14.8,35.7,1010.0,False,28.7,94.0,0.8,Race,17.0,96.98161666666668,9.8,68.7,1011.7,True,18.1,61.0,0.2,12.3,61.6,1010.9,False,18.6,72.0,0.3,,,,,,
2021,P GASLY,10,AlphaTauri,Practice,Imola,6.0,Emilia Romagna Grand Prix,89.5156111111111,11.0,55.7,1015.6,False,20.9,50.0,0.4,12.5,46.0,1015.0,False,23.4,86.0,0.6,Practice,85.38857692307691,13.8,38.2,1014.3,False,27.6,79.0,0.8,13.3,39.2,1013.8,False,21.2,81.0,0.7,Practice,91.48727777777776,10.4,55.4,1012.0,False,19.3,310.0,0.1,12.4,44.7,1011.7,False,22.7,81.0,0.7,Qualifying,5.0,75.548,74.927,74.79,0.3790000000000049,12.9,50.4,1010.7,False,25.7,252.0,0.4,14.8,35.7,1010.0,False,28.7,94.0,0.8,Race,7.0,93.36167213114751,9.8,68.7,1011.7,True,18.1,61.0,0.2,12.3,61.6,1010.9,False,18.6,72.0,0.3,,,,,,
2021,S PEREZ,11,Red Bull Racing,Practice,Imola,6.0,Emilia Romagna Grand Prix,88.73058333333334,11.0,55.7,1015.6,False,20.9,50.0,0.4,12.5,46.0,1015.0,False,23.4,86.0,0.6,Practice,86.309,13.8,38.2,1014.3,False,27.6,79.0,0.8,13.3,39.2,1013.8,False,21.2,81.0,0.7,Practice,94.90507142857142,10.4,55.4,1012.0,False,19.3,310.0,0.1,12.4,44.7,1011.7,False,22.7,81.0,0.7,Qualifying,2.0,75.395,74.716,74.446,0.0349999999999965,12.9,50.4,1010.7,False,25.7,252.0,0.4,14.8,35.7,1010.0,False,28.7,94.0,0.8,Race,11.0,92.04198387096774,9.8,68.7,1011.7,True,18.1,61.0,0.2,12.3,61.6,1010.9,False,18.6,72.0,0.3,,,,,,
2021,F ALONSO,14,Alpine,Practice,Imola,6.0,Emilia Romagna Grand Prix,94.12178947368422,11.0,55.7,1015.6,False,20.9,50.0,0.4,12.5,46.0,1015.0,False,23.4,86.0,0.6,Practice,87.66056521739131,13.8,38.2,1014.3,False,27.6,79.0,0.8,13.3,39.2,1013.8,False,21.2,81.0,0.7,Practice,95.2824705882353,10.4,55.4,1012.0,False,19.3,310.0,0.1,12.4,44.7,1011.7,False,22.7,81.0,0.7,Qualifying,15.0,75.832,75.593,,1.1820000000000022,12.9,50.4,1010.7,False,25.7,252.0,0.4,14.8,35.7,1010.0,False,28.7,94.0,0.8,Race,10.0,92.93013114754098,9.8,68.7,1011.7,True,18.1,61.0,0.2,12.3,61.6,1010.9,False,18.6,72.0,0.3,,,,,,
2021,C LECLERC,16,Ferrari,Practice,Imola,6.0,Emilia Romagna Grand Prix,95.05066666666669,11.0,55.7,1015.6,False,20.9,50.0,0.4,12.5,46.0,1015.0,False,23.4,86.0,0.6,Practice,88.85556521739132,13.8,38.2,1014.3,False,27.6,79.0,0.8,13.3,39.2,1013.8,False,21.2,81.0,0.7,Practice,97.46447058823529,10.4,55.4,1012.0,False,19.3,310.0,0.1,12.4,44.7,1011.7,False,22.7,81.0,0.7,Qualifying,4.0,75.413,74.808,74.74,0.3289999999999935,12.9,50.4,1010.7,False,25.7,252.0,0.4,14.8,35.7,1010.0,False,28.7,94.0,0.8,Race,4.0,90.71095161290324,9.8,68.7,1011.7,True,18.1,61.0,0.2,12.3,61.6,1010.9,False,18.6,72.0,0.3,,,,,,
